"username","kategori","pengikut","gmv","produk_terjual","rata_rata_tayangan","tingkat_interaksi","nomor_kontak","nomor_whatsapp","gmv_per_pembeli","gmv_harian","gmv_mingguan","gmv_bulanan","detail_url","scraped_at"
"user_2321","Fashion","3321","102321.0","2421","2821","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2321","2026-04-21T23:19:37.566641"
"user_2322","Fashion","3322","102322.0","2422","2822","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2322","2026-04-21T23:19:37.566641"
"user_2323","Fashion","3323","102323.0","2423","2823","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2323","2026-04-21T23:19:37.566641"
"user_2324","Fashion","3324","102324.0","2424","2824","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2324","2026-04-21T23:19:37.566641"
"user_2325","Fashion","3325","102325.0","2425","2825","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2325","2026-04-21T23:19:37.566641"
"user_2326","Fashion","3326","102326.0","2426","2826","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2326","2026-04-21T23:19:37.566641"
"user_2327","Fashion","3327","102327.0","2427","2827","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2327","2026-04-21T23:19:37.566641"
"user_2328","Fashion","3328","102328.0","2428","2828","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2328","2026-04-21T23:19:37.566641"
"user_2329","Fashion","3329","102329.0","2429","2829","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2329","2026-04-21T23:19:37.566641"
"user_2330","Fashion","3330","102330.0","2430","2830","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2330","2026-04-21T23:19:37.566641"
"user_2331","Fashion","3331","102331.0","2431","2831","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2331","2026-04-21T23:19:37.566641"
"user_2332","Fashion","3332","102332.0","2432","2832","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2332","2026-04-21T23:19:37.566641"
"user_2333","Fashion","3333","102333.0","2433","2833","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2333","2026-04-21T23:19:37.566641"
"user_2334","Fashion","3334","102334.0","2434","2834","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2334","2026-04-21T23:19:37.566641"
"user_2335","Fashion","3335","102335.0","2435","2835","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2335","2026-04-21T23:19:37.566641"
"user_2336","Fashion","3336","102336.0","2436","2836","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2336","2026-04-21T23:19:37.566641"
"user_2337","Fashion","3337","102337.0","2437","2837","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2337","2026-04-21T23:19:37.566641"
"user_2338","Fashion","3338","102338.0","2438","2838","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2338","2026-04-21T23:19:37.566641"
"user_2339","Fashion","3339","102339.0","2439","2839","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2339","2026-04-21T23:19:37.566641"
"user_2340","Fashion","3340","102340.0","2440","2840","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2340","2026-04-21T23:19:37.566641"
"user_2341","Fashion","3341","102341.0","2441","2841","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2341","2026-04-21T23:19:37.566641"
"user_2342","Fashion","3342","102342.0","2442","2842","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2342","2026-04-21T23:19:37.566641"
"user_2343","Fashion","3343","102343.0","2443","2843","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2343","2026-04-21T23:19:37.566641"
"user_2344","Fashion","3344","102344.0","2444","2844","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2344","2026-04-21T23:19:37.566641"
"user_2345","Fashion","3345","102345.0","2445","2845","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2345","2026-04-21T23:19:37.566641"
"user_2346","Fashion","3346","102346.0","2446","2846","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2346","2026-04-21T23:19:37.566641"
"user_2347","Fashion","3347","102347.0","2447","2847","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2347","2026-04-21T23:19:37.566641"
"user_2348","Fashion","3348","102348.0","2448","2848","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2348","2026-04-21T23:19:37.566641"
"user_2349","Fashion","3349","102349.0","2449","2849","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2349","2026-04-21T23:19:37.566641"
"user_2350","Fashion","3350","102350.0","2450","2850","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2350","2026-04-21T23:19:37.566641"
"user_2351","Fashion","3351","102351.0","2451","2851","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2351","2026-04-21T23:19:37.566641"
"user_2352","Fashion","3352","102352.0","2452","2852","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2352","2026-04-21T23:19:37.566641"
"user_2353","Fashion","3353","102353.0","2453","2853","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2353","2026-04-21T23:19:37.566641"
"user_2354","Fashion","3354","102354.0","2454","2854","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2354","2026-04-21T23:19:37.566641"
"user_2355","Fashion","3355","102355.0","2455","2855","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2355","2026-04-21T23:19:37.566641"
"user_2356","Fashion","3356","102356.0","2456","2856","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2356","2026-04-21T23:19:37.566641"
"user_2357","Fashion","3357","102357.0","2457","2857","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2357","2026-04-21T23:19:37.566641"
"user_2358","Fashion","3358","102358.0","2458","2858","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2358","2026-04-21T23:19:37.566641"
"user_2359","Fashion","3359","102359.0","2459","2859","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2359","2026-04-21T23:19:37.566641"
"user_2360","Fashion","3360","102360.0","2460","2860","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2360","2026-04-21T23:19:37.566641"
"user_2361","Fashion","3361","102361.0","2461","2861","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2361","2026-04-21T23:19:37.566641"
"user_2362","Fashion","3362","102362.0","2462","2862","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2362","2026-04-21T23:19:37.566641"
"user_2363","Fashion","3363","102363.0","2463","2863","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2363","2026-04-21T23:19:37.566641"
"user_2364","Fashion","3364","102364.0","2464","2864","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2364","2026-04-21T23:19:37.566641"
"user_2365","Fashion","3365","102365.0","2465","2865","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2365","2026-04-21T23:19:37.566641"
"user_2366","Fashion","3366","102366.0","2466","2866","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2366","2026-04-21T23:19:37.566641"
"user_2367","Fashion","3367","102367.0","2467","2867","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2367","2026-04-21T23:19:37.566641"
"user_2368","Fashion","3368","102368.0","2468","2868","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2368","2026-04-21T23:19:37.566641"
"user_2369","Fashion","3369","102369.0","2469","2869","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2369","2026-04-21T23:19:37.566641"
"user_2370","Fashion","3370","102370.0","2470","2870","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2370","2026-04-21T23:19:37.566641"
"user_2371","Fashion","3371","102371.0","2471","2871","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2371","2026-04-21T23:19:37.566641"
"user_2372","Fashion","3372","102372.0","2472","2872","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2372","2026-04-21T23:19:37.566641"
"user_2373","Fashion","3373","102373.0","2473","2873","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2373","2026-04-21T23:19:37.566641"
"user_2374","Fashion","3374","102374.0","2474","2874","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2374","2026-04-21T23:19:37.566641"
"user_2375","Fashion","3375","102375.0","2475","2875","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2375","2026-04-21T23:19:37.566641"
"user_2376","Fashion","3376","102376.0","2476","2876","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2376","2026-04-21T23:19:37.566641"
"user_2377","Fashion","3377","102377.0","2477","2877","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2377","2026-04-21T23:19:37.566641"
"user_2378","Fashion","3378","102378.0","2478","2878","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2378","2026-04-21T23:19:37.566641"
"user_2379","Fashion","3379","102379.0","2479","2879","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2379","2026-04-21T23:19:37.566641"
"user_2380","Fashion","3380","102380.0","2480","2880","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2380","2026-04-21T23:19:37.566641"
"user_2381","Fashion","3381","102381.0","2481","2881","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2381","2026-04-21T23:19:37.566641"
"user_2382","Fashion","3382","102382.0","2482","2882","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2382","2026-04-21T23:19:37.566641"
"user_2383","Fashion","3383","102383.0","2483","2883","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2383","2026-04-21T23:19:37.566641"
"user_2384","Fashion","3384","102384.0","2484","2884","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2384","2026-04-21T23:19:37.566641"
"user_2385","Fashion","3385","102385.0","2485","2885","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2385","2026-04-21T23:19:37.566641"
"user_2386","Fashion","3386","102386.0","2486","2886","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2386","2026-04-21T23:19:37.566641"
"user_2387","Fashion","3387","102387.0","2487","2887","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2387","2026-04-21T23:19:37.566641"
"user_2388","Fashion","3388","102388.0","2488","2888","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2388","2026-04-21T23:19:37.566641"
"user_2389","Fashion","3389","102389.0","2489","2889","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2389","2026-04-21T23:19:37.566641"
"user_2390","Fashion","3390","102390.0","2490","2890","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2390","2026-04-21T23:19:37.566641"
"user_2391","Fashion","3391","102391.0","2491","2891","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2391","2026-04-21T23:19:37.566641"
"user_2392","Fashion","3392","102392.0","2492","2892","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2392","2026-04-21T23:19:37.566641"
"user_2393","Fashion","3393","102393.0","2493","2893","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2393","2026-04-21T23:19:37.566641"
"user_2394","Fashion","3394","102394.0","2494","2894","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2394","2026-04-21T23:19:37.566641"
"user_2395","Fashion","3395","102395.0","2495","2895","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2395","2026-04-21T23:19:37.566641"
"user_2396","Fashion","3396","102396.0","2496","2896","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2396","2026-04-21T23:19:37.566641"
"user_2397","Fashion","3397","102397.0","2497","2897","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2397","2026-04-21T23:19:37.566641"
"user_2398","Fashion","3398","102398.0","2498","2898","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2398","2026-04-21T23:19:37.566641"
"user_2399","Fashion","3399","102399.0","2499","2899","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2399","2026-04-21T23:19:37.566641"
"user_2400","Fashion","3400","102400.0","2500","2900","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2400","2026-04-21T23:19:37.566641"
"user_2401","Fashion","3401","102401.0","2501","2901","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2401","2026-04-21T23:19:37.566641"
"user_2402","Fashion","3402","102402.0","2502","2902","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2402","2026-04-21T23:19:37.566641"
"user_2403","Fashion","3403","102403.0","2503","2903","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2403","2026-04-21T23:19:37.566641"
"user_2404","Fashion","3404","102404.0","2504","2904","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2404","2026-04-21T23:19:37.566641"
"user_2405","Fashion","3405","102405.0","2505","2905","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2405","2026-04-21T23:19:37.566641"
"user_2406","Fashion","3406","102406.0","2506","2906","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2406","2026-04-21T23:19:37.566641"
"user_2407","Fashion","3407","102407.0","2507","2907","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2407","2026-04-21T23:19:37.566641"
"user_2408","Fashion","3408","102408.0","2508","2908","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2408","2026-04-21T23:19:37.566641"
"user_2409","Fashion","3409","102409.0","2509","2909","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2409","2026-04-21T23:19:37.566641"
"user_2410","Fashion","3410","102410.0","2510","2910","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2410","2026-04-21T23:19:37.566641"
"user_2411","Fashion","3411","102411.0","2511","2911","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2411","2026-04-21T23:19:37.566641"
"user_2412","Fashion","3412","102412.0","2512","2912","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2412","2026-04-21T23:19:37.566641"
"user_2413","Fashion","3413","102413.0","2513","2913","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2413","2026-04-21T23:19:37.566641"
"user_2414","Fashion","3414","102414.0","2514","2914","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2414","2026-04-21T23:19:37.566641"
"user_2415","Fashion","3415","102415.0","2515","2915","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2415","2026-04-21T23:19:37.566641"
"user_2416","Fashion","3416","102416.0","2516","2916","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2416","2026-04-21T23:19:37.566641"
"user_2417","Fashion","3417","102417.0","2517","2917","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2417","2026-04-21T23:19:37.566641"
"user_2418","Fashion","3418","102418.0","2518","2918","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2418","2026-04-21T23:19:37.566641"
"user_2419","Fashion","3419","102419.0","2519","2919","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2419","2026-04-21T23:19:37.566641"
"user_2420","Fashion","3420","102420.0","2520","2920","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2420","2026-04-21T23:19:37.566641"
"user_2421","Fashion","3421","102421.0","2521","2921","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2421","2026-04-21T23:19:37.566641"
"user_2422","Fashion","3422","102422.0","2522","2922","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2422","2026-04-21T23:19:37.566641"
"user_2423","Fashion","3423","102423.0","2523","2923","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2423","2026-04-21T23:19:37.566641"
"user_2424","Fashion","3424","102424.0","2524","2924","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2424","2026-04-21T23:19:37.566641"
"user_2425","Fashion","3425","102425.0","2525","2925","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2425","2026-04-21T23:19:37.566641"
"user_2426","Fashion","3426","102426.0","2526","2926","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2426","2026-04-21T23:19:37.566641"
"user_2427","Fashion","3427","102427.0","2527","2927","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2427","2026-04-21T23:19:37.566641"
"user_2428","Fashion","3428","102428.0","2528","2928","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2428","2026-04-21T23:19:37.566641"
"user_2429","Fashion","3429","102429.0","2529","2929","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2429","2026-04-21T23:19:37.566641"
"user_2430","Fashion","3430","102430.0","2530","2930","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2430","2026-04-21T23:19:37.566641"
"user_2431","Fashion","3431","102431.0","2531","2931","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2431","2026-04-21T23:19:37.566641"
"user_2432","Fashion","3432","102432.0","2532","2932","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2432","2026-04-21T23:19:37.566641"
"user_2433","Fashion","3433","102433.0","2533","2933","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2433","2026-04-21T23:19:37.566641"
"user_2434","Fashion","3434","102434.0","2534","2934","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2434","2026-04-21T23:19:37.566641"
"user_2435","Fashion","3435","102435.0","2535","2935","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2435","2026-04-21T23:19:37.566641"
"user_2436","Fashion","3436","102436.0","2536","2936","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2436","2026-04-21T23:19:37.566641"
"user_2437","Fashion","3437","102437.0","2537","2937","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2437","2026-04-21T23:19:37.566641"
"user_2438","Fashion","3438","102438.0","2538","2938","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2438","2026-04-21T23:19:37.566641"
"user_2439","Fashion","3439","102439.0","2539","2939","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2439","2026-04-21T23:19:37.566641"
"user_2440","Fashion","3440","102440.0","2540","2940","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2440","2026-04-21T23:19:37.566641"
"user_2441","Fashion","3441","102441.0","2541","2941","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2441","2026-04-21T23:19:37.566641"
"user_2442","Fashion","3442","102442.0","2542","2942","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2442","2026-04-21T23:19:37.566641"
"user_2443","Fashion","3443","102443.0","2543","2943","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2443","2026-04-21T23:19:37.566641"
"user_2444","Fashion","3444","102444.0","2544","2944","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2444","2026-04-21T23:19:37.566641"
"user_2445","Fashion","3445","102445.0","2545","2945","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2445","2026-04-21T23:19:37.566641"
"user_2446","Fashion","3446","102446.0","2546","2946","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2446","2026-04-21T23:19:37.566641"
"user_2447","Fashion","3447","102447.0","2547","2947","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2447","2026-04-21T23:19:37.566641"
"user_2448","Fashion","3448","102448.0","2548","2948","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2448","2026-04-21T23:19:37.566641"
"user_2449","Fashion","3449","102449.0","2549","2949","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2449","2026-04-21T23:19:37.566641"
"user_2450","Fashion","3450","102450.0","2550","2950","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2450","2026-04-21T23:19:37.566641"
"user_2451","Fashion","3451","102451.0","2551","2951","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2451","2026-04-21T23:19:37.566641"
"user_2452","Fashion","3452","102452.0","2552","2952","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2452","2026-04-21T23:19:37.566641"
"user_2453","Fashion","3453","102453.0","2553","2953","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2453","2026-04-21T23:19:37.566641"
"user_2454","Fashion","3454","102454.0","2554","2954","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2454","2026-04-21T23:19:37.566641"
"user_2455","Fashion","3455","102455.0","2555","2955","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2455","2026-04-21T23:19:37.566641"
"user_2456","Fashion","3456","102456.0","2556","2956","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2456","2026-04-21T23:19:37.566641"
"user_2457","Fashion","3457","102457.0","2557","2957","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2457","2026-04-21T23:19:37.566641"
"user_2458","Fashion","3458","102458.0","2558","2958","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2458","2026-04-21T23:19:37.566641"
"user_2459","Fashion","3459","102459.0","2559","2959","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2459","2026-04-21T23:19:37.566641"
"user_2460","Fashion","3460","102460.0","2560","2960","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2460","2026-04-21T23:19:37.566641"
"user_2461","Fashion","3461","102461.0","2561","2961","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2461","2026-04-21T23:19:37.566641"
"user_2462","Fashion","3462","102462.0","2562","2962","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2462","2026-04-21T23:19:37.566641"
"user_2463","Fashion","3463","102463.0","2563","2963","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2463","2026-04-21T23:19:37.566641"
"user_2464","Fashion","3464","102464.0","2564","2964","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2464","2026-04-21T23:19:37.566641"
"user_2465","Fashion","3465","102465.0","2565","2965","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2465","2026-04-21T23:19:37.566641"
"user_2466","Fashion","3466","102466.0","2566","2966","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2466","2026-04-21T23:19:37.566641"
"user_2467","Fashion","3467","102467.0","2567","2967","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2467","2026-04-21T23:19:37.566641"
"user_2468","Fashion","3468","102468.0","2568","2968","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2468","2026-04-21T23:19:37.566641"
"user_2469","Fashion","3469","102469.0","2569","2969","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2469","2026-04-21T23:19:37.566641"
"user_2470","Fashion","3470","102470.0","2570","2970","2.5","","","15000.0","50000.0","350000.0","1500000.0","https://affiliate-id.tokopedia.com/creator/2470","2026-04-21T23:19:37.566641"
